id,count
0,94.68391
1,219.62807
2,78.12484
4,102.09887
5,111.97784
10,126.0774
11,139.6134
12,207.04178
15,75.21415
17,41.582542
18,210.83185
23,202.3851
25,169.99501
26,80.60078
31,192.7626
39,182.46016
40,57.680573
41,142.12723
42,
43,170.94766
51,206.23123
52,68.79216
54,87.035225
60,161.13168
61,187.52805
62,147.88664
63,47.99627
65,131.89082
66,124.1836
68,182.8871
71,56.25789
80,88.52126
82,
94,180.59885
98,195.81229
101,89.14616
102,169.61946
107,109.26093
112,217.26007
113,83.94783
115,
116,156.05435
120,86.18825
121,83.22778
122,214.9733
132,170.00134
143,57.627205
147,
150,71.60335
151,67.73621
152,201.5591
153,84.59739
155,85.14229
156,111.69477
159,189.37479
161,83.30956
163,77.19307
177,168.52838
186,85.28203
188,63.400757
190,79.03942
191,96.04684
192,177.10931
195,209.00153
200,178.64919
209,202.89792
210,75.94978
211,225.82126
214,174.84561
215,88.24482
218,150.8459
219,49.65932
222,96.15653
225,64.48741
228,216.92917
236,199.35666
241,75.10762
242,176.83157
243,211.87582
245,70.610306
247,208.82417
251,187.4111
252,80.60181
253,72.372765
254,81.375534
258,199.29506
260,
261,178.16805
265,62.311817
266,199.32938
267,198.2054
269,164.00562
270,
275,148.69263
278,78.563095
279,56.698982
286,104.20887
287,60.367256
288,195.59833
289,176.78615
293,78.80064
294,179.70502
297,
302,116.22646
303,78.20238
304,117.27728
307,137.35938
309,68.283264
311,196.5958
312,142.80936
314,200.13834
315,205.98953
319,186.48215
322,150.73975
323,
325,187.71048
327,200.33316
330,63.766365
332,192.3341
333,75.43395
338,155.5556
341,87.37871
345,148.31442
348,159.1573
349,90.001
350,119.633644
352,
355,52.41353
356,
358,
363,171.64786
369,186.73022
371,73.60364
372,193.32245
375,210.92694
380,187.37135
388,76.24871
391,
392,183.38196
393,207.84471
394,93.89225
396,61.962944
401,65.83974
407,42.383553
409,76.61363
410,133.51834
416,121.51377
418,118.683846
420,184.22546
421,205.37811
422,187.07518
424,212.48764
428,194.22072
429,210.36246
431,172.9328
435,21.94602
439,107.18242
441,56.810646
447,77.312096
449,195.31487
451,200.12717
452,82.893875
454,179.78384
458,209.63632
463,173.41959
467,80.08749
470,136.53314
471,151.9954
474,202.40356
478,92.15704
483,110.62261
484,162.58905
485,76.304535
486,167.9773
491,133.03525
494,108.22224
495,193.07559
497,183.52577
499,208.9415
515,140.26404
518,182.8638
521,97.423645
525,
529,193.37088
532,167.34076
534,62.75021
540,69.91292
544,213.02335
547,178.96034
549,83.61085
563,62.97825
564,197.71396
567,118.246994
572,162.18633
577,179.17154
578,212.21301
585,207.49174
588,198.98471
589,176.40765
590,130.78088
592,87.64088
594,136.46753
596,77.791306
598,207.89845
599,174.4829
605,86.076256
606,156.48915
607,194.14803
608,189.05347
609,
610,192.57639
611,103.19834
614,
615,172.20352
616,194.40231
617,156.13628
618,187.3538
624,119.58398
629,181.78192
631,91.661064
633,96.49178
637,78.08948
638,150.83093
643,
644,175.35867
645,67.33571
646,176.29228
648,161.65427
650,73.74315
651,105.73328
652,216.0625
