id,count
0,81.74704
1,255.57936
2,13.809398
4,85.496445
5,14.886122
10,135.69633
11,139.90077
12,222.82018
15,57.11169
17,12.158023
18,245.14085
23,239.0712
25,195.4201
26,67.14908
31,207.09563
39,203.10909
40,55.48933
41,165.8892
42,
43,192.8801
51,236.16801
52,69.49043
54,74.4736
60,166.41046
61,212.39659
62,151.76631
63,55.3571
65,142.97966
66,117.11638
68,208.49442
71,53.597523
80,78.58705
82,
94,195.74434
98,228.24263
101,55.999737
102,172.89185
107,125.51321
112,249.459
113,46.08023
115,
116,173.61595
120,82.80729
121,55.60969
122,246.7794
132,179.32222
143,55.32204
147,
150,55.70679
151,59.302998
152,224.17683
153,74.52268
155,53.156216
156,127.1762
159,214.06413
161,76.10197
163,72.66978
177,184.54683
186,78.09358
188,63.475193
190,70.48549
191,88.76571
192,203.36778
195,233.84317
200,193.47614
209,227.32886
210,46.68239
211,268.36786
214,190.53407
215,73.32702
218,164.15233
219,38.81735
222,96.53791
225,64.49073
228,255.10585
236,233.80879
241,70.66743
242,192.14139
243,255.6466
245,65.110695
247,239.1702
251,212.71098
252,75.33995
253,49.519566
254,71.82412
258,234.80241
260,
261,193.30598
265,60.550972
266,217.16014
267,233.44543
269,176.33667
270,
275,157.65138
278,65.29589
279,54.64957
286,97.87005
287,59.76582
288,225.71841
289,193.778
293,74.42162
294,210.9
297,
302,86.2555
303,35.915524
304,18.3974
307,129.81337
309,63.17195
311,221.52083
312,143.31114
314,220.76183
315,243.86006
319,209.88776
322,165.49919
323,
325,210.28261
327,221.21837
330,59.9939
332,221.1089
333,71.4757
338,156.73459
341,58.714653
345,181.33815
348,165.41586
349,85.41283
350,120.55861
352,
355,58.725796
356,
358,
363,183.74347
369,207.67172
371,57.180813
372,221.41815
375,240.10756
380,219.99812
388,76.08964
391,
392,206.54326
393,236.06062
394,89.6017
396,59.097996
401,68.19771
407,58.97036
409,71.07268
410,136.39125
416,111.62635
418,121.94595
420,209.50087
421,231.26573
422,209.23727
424,255.4546
428,223.86385
429,239.53072
431,190.99744
435,10.828513
439,105.049225
441,11.23251
447,65.86273
449,227.50652
451,227.4957
452,70.5255
454,187.71037
458,226.9375
463,184.69566
467,51.88409
470,165.22801
471,157.45866
474,224.49791
478,74.95985
483,106.06737
484,182.66473
485,67.95978
486,181.7083
491,115.45623
494,85.29692
495,217.24321
497,203.0537
499,243.317
515,146.57385
518,200.83238
521,95.32297
525,
529,214.29398
532,173.93283
534,63.244106
540,70.453964
544,254.34901
547,201.69502
549,80.11797
563,58.0052
564,220.0462
567,109.753365
572,182.84853
577,207.4099
578,253.33653
585,238.42215
588,229.96031
589,191.0266
590,132.52263
592,70.10636
594,163.22496
596,71.7178
598,240.2732
599,196.6618
605,77.46053
606,163.6827
607,222.64955
608,216.07503
609,
610,214.17653
611,95.51677
614,
615,185.89696
616,209.57976
617,164.25688
618,220.68733
624,124.28678
629,191.53041
631,80.463745
633,81.73806
637,70.74683
638,169.30775
643,
644,188.34984
645,60.934525
646,200.76103
648,174.03168
650,68.34907
651,102.237465
652,244.55522
656,169.54369
657,77.02405
659,58.88505
660,195.39598
662,147.58357
665,228.44792
675,
681,167.20233
682,193.66597
685,62.642757
686,225.55739
689,67.70828
696,166.61264
703,209.50758
704,124.823494
705,166.7781
714,202.8333
717,75.83485
718,78.04002
720,71.83166
721,243.83769
723,218.32202
726,83.43921
728,213.38426
730,98.00312
731,68.26266
734,260.84998
737,60.619606
738,70.98898
745,248.97751
746,73.72923
749,196.74905
752,71.401955
753,65.49688
758,204.71208
765,77.21242
766,226.71959
768,61.479053
769,223.5934
774,189.48167
775,118.30275
781,
784,222.8643
794,92.67999
795,243.56242
796,60.94943
802,137.92207
803,95.78228
805,65.524574
806,227.55382
807,140.5577
809,64.11718
810,222.13704
812,93.37477
814,115.483406
818,206.06541
819,239.33414
825,13.44576
836,13.960964
839,182.56932
847,237.13324
848,89.86415
851,208.72575
852,184.35878
853,48.722004
857,203.70624
858,77.31874
859,210.19229
861,11.459752
867,161.81297
870,211.541
871,222.40245
872,247.72368
874,256.9672
881,243.67393
886,183.19054
890,
895,193.59724
899,58.694168
900,219.4238
901,233.13469
902,223.78056
903,72.17321
913,250.15605
918,241.64836
923,173.291
924,63.68546
926,59.49013
