id,count
0,76.1683
1,257.1679
2,51.00622
4,41.160454
5,118.99061
10,127.61682
11,148.28993
12,257.83664
15,29.501024
17,78.91529
18,252.70659
23,231.73807
25,177.29584
26,57.24871
31,191.99327
39,228.03296
40,35.939037
41,151.65668
42,
43,181.32861
51,254.63553
52,66.29852
54,37.30696
60,143.47755
61,185.90118
62,139.08992
63,33.28813
65,125.190254
66,121.07605
68,222.07214
71,63.902958
80,52.966015
82,
94,173.99806
98,230.4299
101,37.900276
102,159.138
107,106.1979
112,303.0126
113,70.01146
115,
116,162.41754
120,124.74199
121,132.14142
122,265.66885
132,193.51154
143,63.31149
147,
150,34.384262
151,74.1132
152,246.48648
153,73.12985
155,101.43394
156,123.17815
159,217.36005
161,106.95861
163,49.085068
177,183.11102
186,38.52376
188,28.023138
190,72.57669
191,109.65266
192,202.73392
195,248.33932
200,211.51312
209,243.13124
210,31.955526
211,283.19327
214,175.834
215,49.669754
218,142.90858
219,36.142044
222,114.08421
225,26.470755
228,261.76578
236,237.29018
241,33.612514
242,201.88463
243,254.46329
245,28.261343
247,228.27847
251,208.00723
252,90.551445
253,76.646996
254,104.41743
258,233.27899
260,
261,200.87212
265,67.1382
266,217.61699
267,226.62494
269,175.32301
270,
275,134.31104
278,49.520092
279,63.042038
286,85.26505
287,30.572933
288,204.48775
289,201.88968
293,32.257397
294,214.96577
297,
302,118.92615
303,48.702435
304,127.72734
307,124.96214
309,28.536076
311,238.30794
312,120.12595
314,228.8582
315,250.35085
319,216.25722
322,145.1375
323,
325,189.76752
327,226.0723
330,51.338978
332,223.49489
333,30.231369
338,134.6756
341,103.70218
345,142.4428
348,181.93376
349,55.538937
350,117.56247
352,
355,22.924492
356,
358,
363,177.86888
369,213.29462
371,28.221739
372,212.00395
375,244.45557
380,187.2857
388,48.498314
391,
392,217.68874
393,258.16302
394,110.655014
396,35.409523
401,29.08539
407,66.12383
409,71.100815
410,131.3913
416,120.16209
418,119.28219
420,202.04857
421,270.9574
422,207.37299
424,254.71489
428,226.55336
429,256.09195
431,184.047
435,6.505221
439,112.18951
441,2.6726844
447,75.62645
449,218.09258
451,235.98314
452,33.489826
454,214.41298
458,270.27274
463,165.23862
467,41.311478
470,158.39023
471,153.09184
474,239.82735
478,40.261204
483,120.292274
484,176.43275
485,67.860085
486,156.0258
491,124.29663
494,111.253174
495,200.26656
497,183.74263
499,238.45062
515,132.7867
518,206.562
521,121.952354
525,
529,229.58325
532,149.239
534,71.32643
540,67.667755
544,250.39015
547,194.14253
549,52.843403
563,50.08576
564,218.21964
567,120.62359
572,150.74821
577,203.85495
578,258.0662
585,233.4126
588,220.39047
