id,count
0,89.1362
1,252.738
2,29.074753
4,87.63155
5,34.91382
10,126.86662
11,141.79993
12,206.54024
15,68.7262
17,10.899975
18,238.53271
23,230.05309
25,167.86914
26,69.34493
31,202.94331
39,202.2364
40,52.626095
41,168.99033
42,
43,183.46275
51,229.36089
52,64.54672
54,77.39739
60,162.21715
61,205.5223
62,154.07056
63,47.17603
65,132.86797
66,112.13135
68,192.07645
71,49.448544
80,84.774994
82,
94,188.93443
98,219.12538
101,50.550827
102,168.64624
107,134.3574
112,236.54431
113,35.586452
115,
116,164.88782
120,79.120224
121,58.029305
122,237.26518
132,179.13245
143,66.80149
147,
150,64.82546
151,59.51432
152,216.76178
153,76.27146
155,62.961315
156,133.03006
159,205.66211
161,76.05254
163,70.687225
177,176.51631
186,84.48794
188,62.049362
190,72.852585
191,97.4776
192,185.01662
195,235.0106
200,195.25378
209,219.86784
210,43.57067
211,244.0834
214,193.58173
215,73.99573
218,164.31804
219,43.459724
222,87.69354
225,57.915543
228,246.7595
236,222.51706
241,69.09345
242,188.2886
243,246.59317
245,64.61516
247,230.93231
251,213.72588
252,74.569374
253,54.780857
254,84.820366
258,225.26921
260,
261,198.82196
265,59.455467
266,213.86595
267,198.51663
269,170.9022
270,
275,163.06538
278,70.625084
279,50.62319
286,92.234535
287,58.469067
288,217.37099
289,195.20335
293,73.04376
294,187.99243
297,
302,82.57245
303,53.608173
304,61.21665
307,128.03647
309,59.748844
311,215.39618
312,133.29626
314,213.50533
315,234.33833
319,204.02974
322,159.90211
323,
325,188.95454
327,218.31694
330,58.30954
332,212.93082
333,69.359146
338,153.36848
341,67.189
345,170.13988
348,167.58992
349,81.35795
350,107.521385
352,
355,49.20514
356,
358,
363,182.40927
369,204.12177
371,65.62475
372,215.7969
375,231.66275
380,196.5813
388,71.93458
391,
392,198.4649
393,229.35628
394,95.8341
396,56.922356
401,60.451294
407,49.210846
409,69.69802
410,140.26517
416,121.354004
418,110.68901
420,200.4242
421,225.92213
422,207.82011
424,244.83792
428,198.1067
429,217.54645
431,178.16432
435,2.8619835
439,94.76819
441,18.154188
447,68.75997
449,201.55124
451,229.22154
452,73.220085
454,160.74489
458,198.59335
463,179.33553
467,51.515625
470,156.34686
471,151.72931
474,216.65016
478,79.70865
483,116.65819
484,172.76723
485,69.29527
486,179.30844
491,104.79194
494,83.98576
495,189.19827
497,205.87268
499,227.97684
515,149.3577
518,196.95631
521,88.38371
525,
529,206.42043
532,169.78366
534,59.79281
540,66.26841
544,245.69814
547,193.22565
549,77.728966
563,57.005436
564,217.16508
567,108.0995
572,162.73889
577,182.88618
578,243.9809
585,229.28201
588,212.42833
589,167.15683
590,125.06808
592,79.68066
594,165.12685
596,70.990814
598,209.3172
599,188.55196
605,77.35976
606,166.20882
607,209.24142
608,209.00908
609,
610,208.50165
611,94.36356
614,
615,185.63496
616,207.49622
617,162.12032
618,205.51949
624,123.40614
629,183.28279
631,82.197655
633,93.025444
637,71.429565
638,154.0893
643,
644,188.77858
645,60.36151
646,194.09077
648,171.08174
650,69.14276
651,110.9142
652,236.14417
656,174.7721
657,81.13676
659,57.50559
660,178.71933
662,144.74387
665,220.69727
675,
681,165.4014
682,191.41556
685,60.195335
686,214.1035
689,66.672874
696,157.64664
703,204.38087
704,120.051155
705,171.29903
714,196.16718
717,76.17186
718,88.49832
720,70.99618
721,241.05174
723,209.40645
726,89.34217
728,189.33441
730,105.06448
731,73.639435
734,251.30699
737,55.903477
738,69.17525
745,216.94121
746,85.77684
749,191.56084
752,73.40972
753,69.965324
758,197.3381
765,81.00554
766,222.09668
768,62.18694
769,213.82617
774,184.84676
775,107.331825
781,
784,218.6468
794,89.646545
795,234.41808
796,64.62577
802,131.42354
803,92.697205
805,71.420334
806,216.98668
807,146.48288
809,55.501614
810,218.24146
812,100.75093
814,122.661606
818,199.42061
819,238.80215
825,9.064846
836,22.445127
839,184.87192
847,229.53851
848,98.913475
851,187.33064
852,176.55254
853,55.92827
857,193.18349
858,81.516495
859,208.7643
861,5.00422
867,165.33148
870,184.67377
871,213.69783
872,241.90115
874,248.7144
881,233.91774
886,173.14795
890,
895,184.21385
899,64.31492
900,214.27191
901,222.25081
902,215.97668
903,75.198814
913,239.64717
918,235.64458
923,175.74602
924,63.679962
926,56.67535
927,70.70302
930,188.50432
934,52.46069
937,195.96272
939,155.50291
941,82.395454
942,241.4224
946,220.00412
950,144.79448
953,76.45135
959,20.462353
961,50.34748
962,81.77248
964,130.3964
969,142.83409
971,159.55534
976,65.04464
978,207.34161
980,231.0633
981,195.50676
990,230.61887
993,62.947475
996,70.04152
998,232.57195
999,202.09383
1006,159.87119
1008,54.299515
1013,73.45956
1015,131.41472
1016,171.04474
1022,234.49266
1026,211.65231
1028,234.08586
1031,61.709312
1034,
1037,217.94249
1040,
1042,68.55506
1046,90.33786
1048,124.55043
1049,154.7463
1050,
1051,223.34277
1052,211.96117
1055,96.45391
1060,171.14305
1064,87.71533
1066,63.40154
1071,188.81552
1073,70.55692
1089,212.85127
1091,130.0435
1092,62.11358
1093,215.1382
1096,230.01697
1097,201.82466
1098,58.56761
1099,57.944313
1102,224.51979
1107,98.53217
1109,77.68199
1111,61.165966
1112,138.51515
1114,255.2253
1116,217.16954
1117,175.87357
1118,84.57106
1122,
1124,193.62547
1127,107.84246
1133,204.70776
1134,64.3721
