id,count
0,89.96439
1,255.57039
2,26.99673
4,90.406944
5,106.51061
10,117.68061
11,136.29848
12,252.78264
15,72.13611
17,33.953712
18,252.69666
23,238.5356
25,177.8464
26,70.40723
31,186.64908
39,228.12138
40,31.973646
41,135.99535
42,
43,185.97118
51,256.36
52,76.009865
54,93.43587
60,140.93553
61,192.17279
62,134.89346
63,33.506325
65,118.94049
66,100.23723
68,223.8164
71,31.440386
80,85.17646
82,
94,179.84146
98,226.19899
101,89.19014
102,158.1321
107,101.679
112,306.13666
113,102.660545
115,
116,165.10327
120,118.34324
121,141.35811
122,263.80267
132,184.1653
143,35.204964
147,
150,56.245316
151,44.494507
152,246.97882
153,72.60762
155,84.33518
156,105.53489
159,223.44383
161,74.377045
163,68.02267
177,184.8018
186,87.389366
188,61.039803
190,74.09443
191,93.13805
192,196.59091
195,242.94966
200,202.51086
209,239.8853
210,79.459435
211,286.71005
214,176.1497
215,81.34394
218,144.35136
219,27.415276
222,84.78328
225,56.55056
228,265.8343
236,240.62552
241,70.512985
242,198.04938
243,260.95892
245,62.934345
247,224.80885
251,210.15709
252,74.25781
253,36.1771
254,87.69941
258,229.94023
260,
261,203.41676
265,56.688118
266,214.60716
267,222.9252
269,175.41322
270,
275,135.4319
278,79.76089
279,29.187868
286,89.01779
287,91.683846
288,206.8453
289,191.15898
293,71.89992
294,208.89151
297,
302,109.7656
303,78.5183
304,112.145744
307,115.345665
309,55.543198
311,243.1624
312,111.25154
314,229.36562
315,254.22435
319,206.98967
322,147.82315
323,
325,188.70505
327,221.93053
330,49.97799
332,229.49773
333,70.91251
338,131.35233
341,88.55106
345,128.32018
348,164.29059
349,78.342125
350,98.24289
352,
355,34.87452
356,
358,
363,181.6539
369,214.40479
371,63.330906
372,215.2535
375,244.77766
380,190.50716
388,75.37924
391,
392,212.96825
393,258.3821
394,92.18139
396,58.534004
401,66.3335
407,32.10336
409,65.79097
410,112.75658
416,124.13149
418,108.151505
420,206.42667
421,276.12256
422,209.65927
424,255.5828
428,222.67674
429,254.77782
431,172.49286
435,38.354965
439,88.42787
441,35.937054
447,57.203392
449,222.76735
451,235.80208
452,92.565155
454,201.25055
458,267.22443
463,167.06169
467,64.87957
470,148.5375
471,152.91063
474,236.54846
478,84.41262
483,102.251755
484,171.78293
485,82.98414
486,157.49068
