id,count
0,94.801834
1,224.92406
2,61.8517
4,104.57446
5,95.79349
10,134.5423
11,141.52032
12,200.74905
15,73.4247
17,26.596218
18,213.70601
23,203.86894
25,170.39578
26,82.78916
31,186.84056
39,182.83319
40,59.297924
41,124.304855
42,
43,173.15509
51,211.5811
52,68.02243
54,89.17511
60,162.60696
61,186.9187
62,148.93782
63,53.721527
65,139.41724
66,124.47816
68,181.3912
71,57.44336
80,93.07304
82,
94,181.14554
98,201.49007
101,88.92532
102,168.04303
107,91.85756
112,216.33621
113,81.749374
115,
116,161.2956
120,87.271774
121,81.58722
122,218.2479
132,166.58829
143,45.080524
147,
150,75.2396
151,72.499214
152,203.84985
153,91.023796
155,80.23212
156,98.7341
159,190.87735
161,82.97397
163,82.29051
177,171.07138
186,91.14319
188,67.18286
190,80.292404
191,97.721794
192,176.27324
195,208.14697
200,174.94035
209,205.47507
210,75.376495
211,229.1043
214,174.38608
215,91.17476
218,153.12024
219,48.216198
222,99.62654
225,66.09317
228,218.43039
236,204.64545
241,76.26331
242,179.64401
243,217.79372
245,70.663475
247,208.04802
251,188.94443
252,82.79314
253,73.94296
254,80.39549
258,206.927
260,
261,177.06387
265,68.2078
266,197.42065
267,198.629
269,164.64883
270,
275,147.31784
278,82.52786
279,60.75068
286,105.98467
287,63.15186
288,196.01321
289,175.55629
293,83.10094
294,184.26314
297,
302,113.78289
303,76.404884
304,101.44254
307,135.31288
309,66.59914
311,198.60522
312,120.02023
314,200.74608
315,211.28903
319,186.09842
322,156.146
323,
325,187.74597
327,196.91281
330,67.848495
332,194.24194
333,78.44029
338,154.97118
341,83.746796
345,129.61494
348,160.46773
349,96.22189
350,120.97262
352,
355,56.68909
356,
358,
363,172.23996
369,190.29901
371,76.29834
372,195.19958
375,210.0606
380,189.7446
388,84.434235
391,
392,183.59816
393,211.03172
394,91.99277
396,63.42138
401,67.027374
407,52.73275
409,82.11603
410,134.38734
416,121.17028
418,122.71734
420,188.784
421,202.99802
422,190.90202
424,216.65643
428,193.95294
429,208.31635
431,169.38232
435,11.550496
439,107.26689
441,44.828754
447,81.69815
449,193.44206
451,204.57898
452,84.97601
454,180.82669
458,205.92194
463,172.9154
467,79.63551
470,120.54747
471,151.53723
474,201.52753
478,94.72969
483,112.25763
484,162.76743
485,81.9683
486,168.4055
491,129.65916
494,108.05817
495,189.04868
497,180.19522
499,211.04607
515,143.45341
518,184.3166
521,99.94611
525,
529,196.98245
532,167.61105
534,70.599
540,78.55942
544,213.14444
547,179.85234
549,92.2765
563,63.857708
564,198.99884
567,116.881
572,162.1855
577,179.29318
578,217.72568
585,208.22867
588,200.16196
589,175.98047
590,134.29042
592,88.11584
594,123.20807
596,79.53747
598,207.32428
599,177.71571
605,89.95582
606,156.40524
607,194.25813
608,189.65164
609,
610,195.72581
611,107.78227
614,
615,175.62164
616,191.12506
617,159.08388
618,189.35718
624,121.56293
629,182.5959
631,99.73964
633,96.58255
637,84.287315
638,151.47337
643,
644,172.91516
645,70.04292
646,174.95909
648,164.5779
650,76.20218
651,106.26118
652,216.29088
656,158.45082
657,96.88937
659,82.74118
660,172.3488
662,145.32327
665,207.91252
675,
681,158.09137
682,184.20187
685,64.1974
686,199.56158
689,78.394775
696,158.58896
703,182.82278
704,129.02628
705,159.50006
714,181.75597
717,80.19804
718,92.38271
720,78.371895
721,214.30875
723,189.90016
726,102.64134
728,184.73973
730,105.78476
731,85.694824
734,218.103
737,67.36262
738,78.796646
745,208.31393
746,85.83065
749,181.09251
752,77.317116
753,89.55393
758,182.06535
765,100.741585
766,199.84619
768,75.36912
769,194.1872
774,181.0192
775,122.61075
781,
784,201.92836
794,105.17705
795,214.18613
796,76.44037
802,116.99774
803,105.844444
805,75.82818
806,204.81552
807,134.88239
809,63.681152
810,200.43828
812,97.19748
814,115.98482
818,189.15219
819,211.23148
825,-8.278008
836,103.897835
839,169.20679
847,206.25763
848,96.630035
851,181.62987
852,169.8165
853,41.973927
857,182.41641
858,98.30954
859,190.59622
861,1.5381151
867,150.97314
870,183.28801
871,198.26544
872,217.72821
874,217.67172
881,209.9488
886,166.84308
890,
895,175.75731
899,76.58141
900,201.072
901,204.78748
902,195.37524
903,84.010376
913,210.62035
918,207.5195
923,165.82993
924,74.29598
926,61.571934
927,79.915115
930,178.50774
934,62.11268
937,173.33884
939,146.89975
941,93.83879
942,219.72308
946,199.13385
950,133.92096
953,84.52553
959,44.211494
961,57.18027
962,94.706314
