id,count
0,41.08039
1,41.08039
2,41.08039
4,41.08039
5,41.08039
10,41.08039
11,41.08039
12,41.08039
15,41.08039
17,41.08039
18,41.08039
23,41.08039
25,41.08039
26,41.08039
31,41.08039
39,41.08039
40,41.08039
41,41.08039
42,
43,41.08039
51,41.08039
52,41.08039
54,41.08039
60,41.08039
61,41.08039
62,41.08039
63,41.08039
65,41.08039
66,41.08039
68,41.08039
71,41.08039
80,41.08039
82,
94,41.08039
98,41.08039
101,41.08039
102,41.08039
107,41.08039
112,41.08039
113,41.08039
115,
116,41.08039
120,41.08039
121,41.08039
122,41.08039
132,41.08039
143,41.08039
147,
150,41.08039
151,41.08039
152,41.08039
153,41.08039
155,41.08039
156,41.08039
159,41.08039
161,41.08039
163,41.08039
177,41.08039
186,41.08039
188,41.08039
190,41.08039
191,41.08039
192,41.08039
195,41.08039
200,41.08039
209,41.08039
210,41.08039
211,41.08039
214,41.08039
215,41.08039
218,41.08039
219,41.08039
222,41.08039
225,41.08039
228,41.08039
236,41.08039
241,41.08039
242,41.08039
243,41.08039
245,41.08039
247,41.08039
251,41.08039
252,41.08039
253,41.08039
254,41.08039
258,41.08039
260,
261,41.08039
265,41.08039
266,41.08039
267,41.08039
269,41.08039
270,
275,41.08039
278,41.08039
279,41.08039
286,41.08039
287,41.08039
288,41.08039
289,41.08039
293,41.08039
294,41.08039
297,
302,41.08039
303,41.08039
304,41.08039
307,41.08039
309,41.08039
311,41.08039
312,41.08039
314,41.08039
315,41.08039
319,41.08039
322,41.08039
323,
325,41.08039
327,41.08039
330,41.08039
332,41.08039
333,41.08039
338,41.08039
341,41.08039
345,41.08039
348,41.08039
349,41.08039
350,41.08039
352,
355,41.08039
356,
358,
363,41.08039
369,41.08039
371,41.08039
372,41.08039
375,41.08039
380,41.08039
388,41.08039
391,
392,41.08039
393,41.08039
394,41.08039
396,41.08039
401,41.08039
407,41.08039
409,41.08039
410,41.08039
416,41.08039
418,41.08039
420,41.08039
421,41.08039
422,41.08039
424,41.08039
428,41.08039
429,41.08039
431,41.08039
435,41.08039
439,41.08039
441,41.08039
447,41.08039
449,41.08039
451,41.08039
452,41.08039
454,41.08039
458,41.08039
463,41.08039
467,41.08039
470,41.08039
471,41.08039
474,41.08039
478,41.08039
483,41.08039
484,41.08039
485,41.08039
486,41.08039
491,41.08039
494,41.08039
495,41.08039
497,41.08039
499,41.08039
515,41.08039
518,41.08039
521,41.08039
525,
529,41.08039
532,41.08039
534,41.08039
540,41.08039
544,41.08039
547,41.08039
549,41.08039
563,41.08039
564,41.08039
567,41.08039
572,41.08039
577,41.08039
578,41.08039
585,41.08039
588,41.08039
589,41.08039
590,41.08039
592,41.08039
594,41.08039
596,41.08039
598,41.08039
599,41.08039
605,41.08039
606,41.08039
607,41.08039
608,41.08039
609,
610,41.08039
611,41.08039
614,
615,41.08039
616,41.08039
617,41.08039
618,41.08039
624,41.08039
629,41.08039
631,41.08039
633,41.08039
637,41.08039
638,41.08039
643,
644,41.08039
645,41.08039
646,41.08039
648,41.08039
650,41.08039
651,41.08039
652,41.08039
656,41.08039
657,41.08039
659,41.08039
660,41.08039
662,41.08039
665,41.08039
675,
681,41.08039
682,41.08039
685,41.08039
686,41.08039
689,41.08039
696,41.08039
703,41.08039
704,41.08039
705,41.08039
714,41.08039
717,41.08039
718,41.08039
720,41.08039
721,41.08039
723,41.08039
726,41.08039
728,41.08039
730,41.08039
731,41.08039
734,41.08039
737,41.08039
738,41.08039
745,41.08039
746,41.08039
749,41.08039
752,41.08039
753,41.08039
758,41.08039
765,41.08039
766,41.08039
768,41.08039
769,41.08039
774,41.08039
775,41.08039
781,
784,41.08039
794,41.08039
795,41.08039
796,41.08039
802,41.08039
803,41.08039
805,41.08039
806,41.08039
807,41.08039
809,41.08039
810,41.08039
812,41.08039
814,41.08039
818,41.08039
819,41.08039
825,41.08039
836,41.08039
839,41.08039
