id,count
0,95.95628
1,261.82867
2,0.93389964
4,96.980576
5,1.79848
10,138.29042
11,143.45432
12,193.48277
15,74.964905
17,37.48117
18,255.98772
23,251.79771
25,198.52168
26,81.897766
31,217.06451
39,207.83223
40,60.798153
41,150.6481
42,
43,204.72096
51,243.87009
52,72.10181
54,86.72431
60,173.52977
61,220.88557
62,157.95546
63,53.17006
65,146.97243
66,120.07454
68,212.9553
71,53.20192
80,91.27926
82,
94,203.56357
98,236.83528
101,37.390293
102,179.89996
107,114.827515
112,256.10928
113,36.397804
115,
116,180.99077
120,89.46463
121,90.65906
122,254.32545
132,187.75436
143,67.79981
147,
150,74.64199
151,65.657196
152,232.46788
153,80.406685
155,36.70653
156,115.543434
159,223.61934
161,84.43769
163,78.65469
177,194.1962
186,87.72811
188,62.31595
190,73.60371
191,99.55499
192,205.06516
195,240.25063
200,201.66718
209,234.89517
210,37.809883
211,275.5122
214,195.81381
215,84.82761
218,167.05278
219,51.655285
222,99.38553
225,66.69113
228,266.52072
236,242.4247
241,75.48049
242,197.82196
243,266.5404
245,61.793114
247,248.94664
251,218.52054
252,82.17259
253,69.061676
254,86.00189
258,242.83168
260,
261,200.23778
265,61.954674
266,226.58543
267,235.82559
269,185.41191
270,
275,161.26666
278,74.39771
279,61.70617
286,100.96984
287,62.65824
288,237.80542
289,201.78232
293,80.09624
294,211.11703
297,
302,113.95746
303,24.655539
304,0.48418388
307,135.2835
309,65.652725
311,229.22134
312,156.8562
314,227.43645
315,253.12689
319,218.70856
322,173.43826
323,
325,213.89076
327,231.56712
330,65.1449
332,231.59132
333,77.12466
338,160.79184
341,38.97728
345,164.32153
348,169.93112
349,90.39549
350,120.84956
352,
355,57.971508
356,
358,
363,191.19633
369,213.80832
371,74.43105
372,228.80037
375,249.81247
380,223.61005
388,82.40655
391,
392,211.86954
393,244.69148
394,97.17139
396,57.267883
401,68.90466
407,39.52911
409,78.43406
410,140.90941
416,124.56517
418,120.927864
420,217.99246
421,239.49963
422,215.35063
424,265.34775
428,224.49696
429,244.22687
431,192.79039
435,16.529375
439,108.43937
441,55.320877
447,78.476654
449,232.87976
451,233.05106
452,79.99703
454,154.65572
458,104.76616
463,190.756
467,37.709023
470,149.09386
471,165.31819
474,232.50867
478,87.37958
483,111.25994
484,182.77588
485,70.82684
486,186.26808
491,124.26998
494,106.9546
495,225.48665
497,208.66986
499,249.72769
515,150.70476
518,207.8358
521,99.115326
525,
529,221.08685
532,181.5485
534,59.50968
540,75.94365
544,267.4113
547,213.98247
549,86.28299
563,61.846874
564,226.55656
567,120.21063
572,181.30057
577,208.9735
578,262.7085
585,244.85211
588,233.9607
589,199.03748
590,135.98628
592,89.82334
594,148.56473
596,78.07607
598,244.28488
599,204.82703
605,84.886566
606,170.8453
607,227.65466
608,225.31134
609,
610,222.24586
611,100.37274
614,
615,192.49658
616,216.56395
617,169.12819
618,225.5518
624,123.39423
629,198.13487
631,85.46117
633,97.475586
637,74.56554
638,170.78262
643,
644,196.39674
645,64.79155
646,205.2833
648,180.44087
650,71.03996
651,108.44167
652,251.91544
656,177.47954
657,89.690094
659,83.19028
660,193.35445
662,152.22241
665,235.0614
675,
681,177.21524
682,198.80919
685,66.09132
686,233.43124
689,72.767105
696,176.06007
703,215.5798
704,134.104
705,173.97334
714,211.6464
717,82.928986
718,92.76595
720,76.82504
721,251.03545
723,228.78784
726,105.33666
728,219.34123
730,106.59491
731,78.623985
734,272.76587
737,59.583412
738,76.06635
745,255.05136
746,85.6695
749,202.6918
752,76.75721
753,92.4926
758,215.35835
765,100.999954
766,231.8355
768,68.640015
769,235.89767
774,193.54178
775,117.96735
781,
784,230.97314
794,95.60891
795,253.10251
796,68.99504
802,151.18515
803,100.78475
805,74.28366
806,235.38443
807,143.95058
809,65.27816
810,227.34402
812,98.80872
814,117.195114
818,213.87009
819,247.65256
825,35.349415
836,1.7290444
839,185.79637
847,247.70703
848,95.34905
851,210.25755
852,193.7233
853,64.28484
857,212.17883
858,86.57191
859,215.22678
861,17.373243
867,163.70787
870,211.5299
871,231.16258
872,257.7762
874,268.74722
881,253.89273
886,191.04822
890,
895,201.52327
899,68.239365
900,226.05876
901,244.16737
902,234.48575
903,77.022995
913,260.9881
918,252.28397
923,179.77742
924,65.27212
926,56.25636
927,77.07646
930,208.35576
934,61.72089
937,198.0607
939,154.3488
941,91.552185
942,257.8298
946,234.18669
950,141.1294
953,86.40055
959,48.91538
961,57.593327
962,88.09231
964,110.39158
969,76.03061
971,172.95149
976,73.9374
978,225.32855
980,237.43613
981,199.80594
990,244.54018
993,66.81542
996,70.76848
998,254.3543
999,220.41107
1006,174.82286
1008,52.899765
1013,80.037346
1015,130.04384
1016,192.78862
1022,240.43103
1026,216.8054
1028,243.31107
1031,18.583515
1034,
1037,230.03894
1040,
1042,70.70161
1046,95.298386
1048,121.99965
1049,163.9242
1050,
1051,227.40996
1052,227.7007
1055,99.81703
1060,186.90135
1064,94.221725
1066,82.70581
1071,190.24634
1073,78.82132
1089,222.4146
1091,139.14629
1092,63.344948
1093,237.56215
1096,242.86227
1097,210.99117
1098,56.88935
1099,68.36274
1102,237.39778
1107,96.938835
1109,86.9899
1111,37.519028
1112,152.87654
1114,276.1338
1116,228.8423
1117,196.09065
1118,87.02883
1122,
1124,211.30011
1127,114.98197
1133,238.41606
1134,66.89677
1135,181.62675
1139,247.09361
1143,
1150,101.44088
1151,140.4005
1153,238.12325
1155,61.069653
1162,63.869995
1163,199.34903
1166,20.536507
1171,70.16195
1172,67.56525
1173,247.77948
1174,96.59285
1177,119.15949
1178,124.02117
1184,102.78913
1185,143.5941
1186,98.02467
1187,223.18718
1188,255.51929
1191,202.94882
1207,135.99574
1213,89.46393
1215,201.61926
1223,237.03368
1227,159.83199
1236,
1237,
1238,99.67316
1241,68.896286
1248,78.98588
1250,74.08736
1251,217.59644
1253,115.83975
1255,149.51353
1257,161.16747
1261,119.550835
1262,237.3099
1265,185.26318
1273,250.74416
1277,28.092373
1278,153.24355
1280,48.327442
1284,192.99602
1285,249.79109
1288,94.53003
1295,140.99275
1297,267.85406
1299,250.95634
1304,205.22939
1308,63.19182
1310,140.5115
1311,165.65323
1314,82.37599
1315,148.47939
1318,39.52911
1320,263.4772
1321,227.38644
1322,212.89969
1330,185.05551
1333,230.42894
1334,188.84543
1341,211.19536
1344,159.89143
1351,212.64767
1354,85.685295
1356,
1363,164.36029
1365,229.22037
1369,175.82751
1373,116.37867
1375,152.81836
1377,59.724735
1379,215.59851
1380,243.8422
1381,121.47173
1384,191.97034
1390,221.504
1393,236.84933
1395,
1399,227.49811
1400,101.57622
1401,111.55048
1404,226.0985
1408,77.16848
1409,46.637287
1413,200.4194
1416,218.0711
1418,133.58871
1423,89.76859
1424,64.90247
1425,66.94114
1433,257.75156
1434,192.69511
1436,239.16612
1442,234.00456
1444,55.84602
1445,198.9555
1452,219.04953
1455,227.41751
1462,
1467,29.947508
1472,76.80325
1475,107.87139
1493,179.72867
1501,207.11058
1503,236.1748
1504,237.97412
1505,62.539898
1511,246.29408
1512,
1513,173.4944
1514,99.17126
1528,230.91869
1533,259.17807
1534,57.727604
1536,204.53645
1537,68.52212
1539,144.76991
1550,0.48418388
1552,200.95525
1554,222.74242
1555,246.92793
1556,2.1135156
1559,74.356316
1563,222.38487
1566,235.83282
1567,138.97728
1568,69.185005
1571,210.40916
1572,60.586487
1574,
1577,89.414116
1583,14.400621
1585,87.45927
1586,225.94075
1587,229.66386
1596,198.49974
1602,37.77094
1604,95.266525
1605,43.440487
1610,248.21889
1611,141.37857
1616,95.82718
1617,161.80457
1618,75.17223
1622,57.789658
1623,59.213768
1628,243.65602
1631,30.083847
1632,236.24138
1633,212.04938
1634,227.42169
1636,229.03206
1637,171.9317
1643,92.518745
1644,164.49854
1646,108.20443
1648,225.60509
1651,89.12732
1656,66.28041
1658,159.73853
1659,62.310707
1665,99.83088
1666,157.57074
1670,98.563225
1674,7.84097
1679,251.33182
1680,250.41573
1683,267.32837
1686,69.954735
1691,152.61217
1693,55.981976
1696,92.550705
1697,137.51096
1703,93.75438
1706,63.482628
1709,214.06625
1710,73.90378
1712,
1713,181.50417
1718,251.9691
1719,227.04018
1722,240.34015
1723,177.96819
1724,245.23868
1728,34.352875
1730,90.654816
1732,59.31632
1737,47.682713
1745,59.27117
1747,89.02503
1748,80.90073
1755,56.091125
1759,88.321
1761,236.82489
1764,195.37962
1765,219.17593
1766,53.547443
1768,66.799774
1770,76.4912
1771,208.89105
1774,120.38696
1785,186.1816
1788,246.7375
1792,85.17663
1794,202.72021
1797,160.71729
1798,64.31382
1799,267.72775
1802,147.18188
1806,77.95422
1808,84.60356
1810,237.3249
1818,46.645317
1819,251.4516
1820,267.21268
1822,219.13559
1826,250.70624
1827,177.02654
1835,85.95211
1841,132.9579
1842,118.95687
1843,99.788574
1846,52.4742
1849,35.572334
1850,250.96758
1851,114.99625
1857,
1858,205.99698
1860,126.6097
1861,212.9982
1864,98.814964
1869,234.93286
1871,
1872,18.74533
1875,60.17966
1878,258.90674
1879,230.44656
1885,39.52911
1888,107.0593
1889,25.752237
1890,146.39145
1896,152.66777
1897,239.24197
1898,
1900,91.38424
1905,81.453606
1908,102.66705
1909,160.62254
1913,
1918,115.51701
1922,273.44702
1923,190.61647
1925,229.38335
1926,156.14717
1927,253.61061
1930,214.57083
1935,57.492607
1939,110.927795
1942,131.36948
1943,
1948,271.1314
1949,236.57748
1951,146.4189
1953,144.92323
1959,
1963,66.124
1967,1.6748544
1973,225.65465
1975,92.42181
1976,34.006786
1990,144.2496
1993,126.43261
1997,87.34982
1999,190.87288
2001,206.93738
2004,62.955475
2010,139.06612
2013,177.28488
2017,253.92688
2021,0.56183296
2023,85.50147
2026,220.82806
2037,36.403873
2039,80.50292
2041,69.18194
2046,65.036194
2050,95.25066
2060,230.10318
2067,143.01912
2069,201.35745
2072,223.83138
2074,218.91495
2079,159.31668
2083,37.275536
2085,101.88135
2087,48.30704
2093,192.6258
2094,76.98832
2097,92.37761
2103,114.97455
2104,
2107,251.1577
2108,36.855034
2110,46.839333
2115,192.52141
2117,67.86752
2125,251.45103
2127,266.74225
2133,61.913784
2134,271.73422
2135,148.43636
2141,236.1495
2143,73.80339
2145,53.384346
2146,96.52944
2147,226.24332
2148,
2149,
2165,121.64971
2166,192.88774
2177,107.59368
