id,count
0,90.447075
1,246.6485
2,37.00643
4,92.37917
5,56.541862
10,123.69027
11,136.51308
12,220.75267
15,59.56071
17,20.011202
18,237.86938
23,231.30623
25,179.7501
26,74.68614
31,202.7084
39,202.72333
40,55.95713
41,157.40424
42,
43,184.8087
51,228.8899
52,65.376076
54,79.42458
60,160.7376
61,211.32735
62,149.02309
63,47.342106
65,130.5337
66,112.67393
68,208.4944
71,49.426117
80,86.58436
82,
94,190.86522
98,219.23761
101,53.76942
102,168.38895
107,124.31488
112,248.37497
113,41.542595
115,
116,164.48656
120,65.15483
121,42.234444
122,238.7316
132,175.66055
143,49.55229
147,
150,55.825462
151,59.41304
152,217.62369
153,64.916306
155,56.882072
156,126.148735
159,207.05638
161,65.2403
163,65.68502
177,176.8607
186,83.506386
188,65.90377
190,67.45049
191,94.324646
192,199.04306
195,226.53938
200,190.0999
209,220.21773
210,41.164124
211,261.89557
214,183.0718
215,80.343056
218,162.27078
219,43.285114
222,79.288475
225,63.5123
228,247.16194
236,224.6601
241,66.61998
242,186.41864
243,245.8485
245,68.59489
247,232.13246
251,206.76859
252,65.37679
253,55.690506
254,67.78421
258,225.22417
260,
261,191.16942
265,61.630024
266,212.46999
267,212.90518
269,169.69676
270,
275,155.7447
278,60.52657
279,55.880524
286,86.57603
287,60.921387
288,218.17204
289,189.41603
293,65.63304
294,203.95265
297,
302,79.54383
303,44.554333
304,68.395096
307,127.99406
309,64.77679
311,215.38626
312,121.99985
314,215.09094
315,235.12177
319,202.82863
322,157.54282
323,
325,199.0465
327,216.67635
330,56.545296
332,213.88438
333,65.88921
338,154.50526
341,60.504227
345,169.7234
348,161.45856
349,67.90611
350,107.20957
352,
355,51.907047
356,
358,
363,179.65373
369,202.83147
371,57.846832
372,217.80418
375,233.38524
380,218.00966
388,64.327644
391,
392,196.33548
393,229.2549
394,89.58838
396,56.935684
401,63.498222
407,59.028763
409,65.75932
410,135.51231
416,98.7361
418,109.47268
420,201.32468
421,231.92358
422,204.49434
424,245.81422
428,215.92694
429,233.45525
431,173.53282
435,17.91956
439,90.18619
441,27.249182
447,71.953995
449,224.60944
451,219.5154
452,71.1057
454,166.71169
458,220.0069
463,181.15268
467,53.183254
470,151.629
471,150.42793
474,218.26106
478,79.037476
483,106.33602
484,178.23251
485,67.22591
486,178.76631
491,106.97975
494,78.28467
495,196.74353
497,194.90799
499,241.38452
515,144.54022
518,194.51007
521,79.469734
525,
529,206.87291
532,168.64403
534,61.502056
540,65.11151
544,246.13977
547,194.45738
549,64.50764
563,61.283276
564,214.56914
567,97.054596
572,173.175
577,202.6614
578,244.26202
585,235.99916
588,229.90749
589,177.62515
590,124.02332
592,67.00649
594,156.1285
596,75.53118
598,226.09659
599,189.26947
605,79.246086
606,161.67694
607,215.80312
608,208.49478
609,
610,207.29808
611,91.34949
614,
615,180.0605
616,206.6924
617,159.75194
618,217.82309
624,115.183395
629,186.16565
631,65.4946
633,78.045
637,67.16066
638,165.1319
643,
644,185.48013
645,56.972702
646,195.25551
648,167.48393
650,67.27765
651,100.428185
652,237.3261
656,166.39058
657,83.744774
659,56.42368
660,184.83928
662,144.38156
665,221.32518
675,
681,162.63573
682,188.81389
685,62.39153
686,216.04622
689,67.18876
696,157.95116
703,202.08417
704,113.963455
705,164.253
714,195.61247
717,77.815834
718,74.74614
720,66.42397
721,237.10312
723,210.10913
726,76.0729
728,206.95895
730,102.00335
731,66.08158
734,251.04094
737,56.053066
738,65.96274
745,241.26086
746,73.572044
749,190.27176
752,70.27861
753,60.516247
758,197.54155
765,69.40689
766,227.60265
768,60.634132
769,216.12352
774,183.24162
775,107.441444
781,
784,217.5948
