id,count
0,101.42176
1,233.38652
2,80.601555
4,108.789856
5,116.50176
10,137.05911
11,149.86797
12,215.55255
15,80.019966
17,44.141083
18,224.96141
23,216.71277
25,181.40132
26,87.31863
31,203.41922
39,193.29575
40,63.11971
41,147.82343
42,
43,183.17816
51,220.5882
52,74.682014
54,94.801056
60,172.39645
61,199.79733
62,159.22073
63,54.265
65,142.50409
66,132.5895
68,194.52516
71,61.985317
80,95.87093
82,
94,192.4021
98,209.09727
101,95.11268
102,180.01877
107,113.65246
112,229.53067
113,90.1648
115,
116,168.15927
120,93.119545
121,90.55796
122,228.58249
132,180.06721
143,61.213207
147,
150,76.80476
151,73.639885
152,214.64632
153,93.41428
155,88.91399
156,116.79014
159,202.78293
161,89.5979
163,84.57024
177,180.27834
186,94.305244
188,69.167465
190,85.358055
191,103.02977
192,187.31482
195,220.37468
200,189.3133
209,215.81401
210,82.36244
211,240.27254
214,186.18324
215,95.03427
218,161.1527
219,53.416924
222,103.97529
225,70.2677
228,231.46341
236,213.5032
241,81.56912
242,188.67714
243,227.59726
245,76.27991
247,221.3606
251,200.66708
252,87.42615
253,77.731346
254,87.17961
258,213.20184
260,
261,188.75525
265,69.41861
266,211.56363
267,210.61514
269,175.39978
270,
275,157.79541
278,86.20862
279,62.28079
286,113.0129
287,66.33066
288,207.77994
289,187.48233
293,85.977615
294,191.25876
297,
302,123.24542
303,82.376785
304,122.06756
307,145.65076
309,72.57889
311,209.70699
312,147.28871
314,212.10406
315,220.82501
319,197.89102
322,162.80771
323,
325,198.37532
327,212.54295
330,70.64531
332,206.23517
333,82.58938
338,164.63777
341,91.05789
345,153.6739
348,169.0852
349,98.77811
350,128.61462
352,
355,58.14825
356,
358,
363,184.13887
369,199.34384
371,78.36444
372,206.11105
375,223.94449
380,200.24069
388,84.497894
391,
392,195.69717
393,221.56891
394,100.02655
396,67.52896
401,71.77568
407,49.097015
409,83.84542
410,143.64061
416,129.56372
418,128.39479
420,197.69731
421,217.3311
422,200.86826
424,226.94861
428,205.91815
429,221.68913
431,183.28825
435,24.519205
439,115.07524
441,60.350933
447,85.52364
449,207.65303
451,213.3145
452,90.26207
454,189.48047
458,219.2975
463,183.91492
467,85.49907
470,143.35132
471,162.3914
474,214.33539
478,99.19972
483,118.96562
484,171.72339
485,83.78629
486,178.28183
491,140.95773
494,114.05787
495,203.86238
497,193.68501
499,222.30809
515,150.36874
518,194.0105
521,105.158035
525,
529,205.8936
532,178.742
534,71.05931
540,78.10973
544,227.65152
547,191.5302
549,91.35342
563,67.96103
564,209.94244
567,126.4928
572,172.32854
577,190.60841
578,227.33186
585,220.10251
588,211.27687
589,187.00243
590,140.39188
592,94.90839
594,143.56906
596,84.84814
598,219.66907
599,187.31734
605,94.46422
606,168.12015
607,206.26848
608,201.02731
609,
610,205.13013
611,112.5849
614,
615,183.96307
616,204.77708
617,166.87631
618,198.95432
624,128.62146
629,192.76736
631,100.16675
633,103.59482
637,86.10157
638,161.36302
643,
644,185.32239
645,73.98245
646,186.44638
648,172.85352
650,80.55537
651,113.91588
652,228.32297
656,172.13217
657,101.71673
659,86.86868
660,180.50682
662,154.74883
