Id,SalePrice
1461,110559.11
1462,157916.06
1463,165836.98
1464,185268.83
1465,153986.2
1466,176208.36
1467,176052.3
1468,167407.27
1469,170532.8
1470,115291.47
1471,154106.2
1472,90749.81
1473,79993.95
1474,151844.17
1475,100905.59
1476,332689.44
1477,204686.95
1478,304138.34
1479,309156.47
1480,413176.9
1481,310205.38
1482,169566.98
1483,160414.98
1484,138554.17
1485,179668.98
1486,187486.77
1487,301764.7
1488,218657.75
1489,182577.95
1490,207693.52
1491,200570.14
1492,86948.805
1493,242011.27
1494,271651.34
1495,256655.64
1496,221622.11
1497,161408.67
1498,140013.73
1499,135768.94
1500,143321.48
1501,154813.84
1502,145463.11
1503,285328.78
1504,247255.27
1505,204946.98
1506,180315.17
1507,238548.67
1508,186779.98
1509,153374.45
1510,133070.83
1511,133179.61
1512,163900.17
1513,152012.11
1514,171637.3
1515,151015.34
1516,148365.64
1517,161451.88
1518,121949.59
1519,172598.56
1520,113330.68
1521,108587.14
1522,164925.73
1523,93079.29
1524,117750.2
1525,89532.41
1526,97125.95
1527,111965.92
1528,134195.5
1529,121607.195
1530,159955.69
1531,136164.61
1532,171637.3
1533,164469.3
1534,111714.49
1535,139555.53
1536,87013.41
1537,70099.305
1538,158118.9
1539,182551.7
1540,171637.3
1541,131634.02
1542,129006.22
1543,164572.8
1544,78435.47
1545,101266.97
1546,131550.47
1547,104261.914
1548,113429.28
1549,113405.766
1550,119404.49
1551,104456.0
1552,141590.86
1553,171637.3
1554,137330.39
1555,136941.36
1556,58598.984
1557,171637.3
1558,94350.57
1559,171637.3
1560,132757.27
1561,171637.3
1562,135727.11
1563,107828.8
1564,138568.97
1565,142763.23
1566,247246.02
1567,79472.12
1568,228069.2
1569,136579.2
1570,137510.48
1571,125464.34
1572,131343.86
1573,185264.48
1574,115381.875
1575,171745.72
1576,318900.7
1577,170171.67
1578,137153.33
1579,123891.92
1580,188056.77
1581,152724.61
1582,117557.766
1583,269876.56
1584,205432.3
1585,120455.65
1586,55715.703
1587,88090.22
1588,120920.95
1589,111183.14
1590,124670.53
1591,171637.3
1592,123299.22
1593,124551.0
1594,171637.3
1595,171637.3
1596,183384.98
1597,155482.45
1598,183984.25
1599,144130.22
1600,150131.16
1601,37051.77
1602,114495.21
1603,69327.805
1604,260053.19
1605,243247.95
1606,171087.38
1607,162277.52
1608,231069.8
1609,165205.38
1610,149230.83
1611,148533.39
1612,166683.17
1613,166172.88
1614,122545.11
1615,171637.3
1616,171637.3
1617,87370.84
1618,113428.61
1619,138942.95
1620,178917.98
1621,127999.36
1622,124972.17
1623,269696.88
1624,222632.44
1625,105244.45
1626,160183.36
1627,177794.92
1628,241835.55
1629,156771.48
1630,277277.5
1631,211091.02
1632,188472.25
1633,164255.6
1634,178388.86
1635,181040.56
1636,152396.11
1637,198381.83
1638,187071.19
1639,161136.92
1640,211379.61
1641,153035.14
1642,292659.28
1643,212771.05
1644,214953.88
1645,188819.7
1646,161394.86
1647,153937.7
1648,136658.25
1649,140865.05
1650,108174.484
1651,124047.8
1652,99285.41
1653,98213.77
1654,136033.92
1655,133982.36
1656,142998.14
1657,147915.88
1658,141010.95
1659,106491.17
1660,158551.2
1661,394104.2
1662,363346.7
1663,367561.88
1664,422594.8
1665,292869.0
1666,300505.8
1667,335213.38
1668,350782.06
1669,326947.66
1670,342491.8
1671,240406.61
1672,369473.3
1673,264702.1
1674,209767.8
1675,164674.77
1676,195301.66
1677,167533.6
1678,413565.2
1679,354058.56
1680,309914.5
1681,242641.36
1682,288497.16
1683,157823.3
1684,185215.77
1685,186579.39
1686,146468.86
1687,170215.8
1688,183190.66
1689,191217.45
1690,192733.73
1691,185522.02
1692,171637.3
1693,161046.67
1694,178568.42
1695,161606.73
1696,258168.17
1697,169722.67
1698,286204.44
1699,318436.5
1700,223493.48
1701,258247.2
1702,232923.2
1703,231215.22
1704,256890.17
1705,254479.52
1706,372279.84
1707,171637.3
1708,189704.12
1709,263553.8
1710,201549.61
1711,326834.53
1712,228932.39
1713,258824.11
1714,183267.48
1715,220480.05
1716,154709.23
1717,161453.25
1718,171637.3
1719,193798.9
1720,229083.33
1721,148018.81
1722,171637.3
1723,145041.11
1724,189257.19
1725,233820.77
1726,221839.67
1727,135925.48
1728,196343.17
1729,163678.53
1730,148178.3
1731,118162.83
1732,123545.75
1733,102803.875
1734,114233.59
1735,141577.39
1736,108087.61
1737,288952.47
1738,249825.48
1739,249092.98
1740,176791.83
1741,161693.45
1742,149513.61
1743,167050.73
1744,364147.4
1745,169061.23
1746,192267.55
1747,196948.53
1748,215762.19
1749,154313.94
1750,117667.25
1751,260031.58
1752,109884.37
1753,151628.98
1754,200650.66
1755,166009.45
1756,121723.18
1757,107545.56
1758,141309.8
1759,133145.7
1760,163729.67
1761,146077.55
1762,177395.64
1763,162333.45
1764,100116.016
1765,128356.4
1766,171962.98
